filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
clean_testset_wav/p257_398.wav,0.5885830521583557,0.04351462423801422,3476.655284791094,5667.869868764296,9489.198825503356,0.03264602558724832,-444.0030517578125,99.51663208007812,17.288698196411133,14.417532920837402,23.369592666625977,17.265188217163086,-2.746264934539795,14.850818634033203,3.81443190574646,1.7400763034820557,4.873504638671875,0.9988018274307251,4.991318225860596,5.477574348449707,-0.9406711459159851,2.7434375286102295,5.044569969177246,4.537363052368164,0.7438819408416748,-0.13331440091133118,clean_testset_wav
clean_testset_wav/p232_092.wav,0.5849622488021851,0.05833443999290466,3281.3263115499803,4953.296605381889,8095.565878378378,0.032289907094594596,-392.2900390625,119.66211700439453,5.995354175567627,13.71187973022461,29.09844207763672,17.481061935424805,1.1443626880645752,14.456701278686523,-7.820176601409912,-8.303013801574707,5.847078323364258,4.466910362243652,-2.1558496952056885,6.5818939208984375,6.272163391113281,5.288151264190674,7.417614936828613,3.038745403289795,0.06744483858346939,-2.4991888999938965,clean_testset_wav
clean_testset_wav/p257_415.wav,0.5596572756767273,0.034281112253665924,3952.710556741483,5406.667498602265,9585.9375,0.045383904569892476,-435.9582824707031,101.73571014404297,8.699024200439453,20.686033248901367,20.649248123168945,19.71928596496582,-3.8005666732788086,12.091743469238281,-0.29262691736221313,-2.8852555751800537,3.6833102703094482,0.3821892738342285,3.6006836891174316,0.33433273434638977,6.866366386413574,6.482692241668701,4.307844638824463,6.30593204498291,4.051549434661865,-0.2598109841346741,clean_testset_wav
clean_testset_wav/p232_079.wav,0.5705760717391968,0.055748458951711655,3198.7226262027934,4814.608255528693,7258.125,0.024644097222222223,-390.59228515625,114.72671508789062,17.732118606567383,24.156230926513672,34.27546691894531,18.613319396972656,1.4003444910049438,18.775615692138672,-9.935223579406738,-4.4716362953186035,2.043156385421753,3.2982516288757324,-0.07804972678422928,4.595934867858887,0.30805233120918274,2.3753890991210938,6.272243022918701,6.562377452850342,4.215569496154785,-0.20278076827526093,clean_testset_wav
clean_testset_wav/p257_373.wav,0.547662079334259,0.05501122772693634,3643.7085165786593,5404.806175732938,9261.336936090225,0.034333881578947366,-421.1513366699219,104.5398178100586,24.069190979003906,27.440532684326172,31.55506134033203,18.337446212768555,-1.2302603721618652,4.158199310302734,1.0289182662963867,-2.667649030685425,6.427463531494141,2.472992181777954,5.221678733825684,0.041668884456157684,1.6204267740249634,8.441271781921387,6.202690124511719,1.8456889390945435,-5.152195930480957,0.6804587244987488,clean_testset_wav
clean_testset_wav/p257_367.wav,0.544090986251831,0.027576487511396408,3647.172653925063,5116.082009558173,8162.7817622950815,0.05351082223360656,-435.1851806640625,112.29536437988281,12.821764945983887,15.958209991455078,23.567108154296875,19.151735305786133,2.008985757827759,8.198928833007812,-6.937119960784912,0.8607580065727234,6.851532936096191,4.276271343231201,6.898574352264404,1.8350328207015991,1.4009596109390259,4.966094970703125,6.657375812530518,1.802644968032837,-5.234377384185791,-2.1711032390594482,clean_testset_wav
clean_testset_wav/p257_401.wav,0.6142799854278564,0.030425196513533592,3768.667680887678,5542.308425121496,9151.571856287424,0.04852989333832335,-432.2020568847656,76.86705017089844,4.423374176025391,21.835975646972656,20.49858856201172,15.874731063842773,1.8771352767944336,8.439521789550781,2.695611000061035,3.7735369205474854,8.135798454284668,3.8043110370635986,5.2834153175354,6.472980976104736,5.395391464233398,7.484249114990234,7.302187442779541,7.423556327819824,3.95546555519104,0.8831599950790405,clean_testset_wav
clean_testset_wav/p232_045.wav,0.6679461598396301,0.044752318412065506,4061.5119689903363,5651.822838276442,10407.251602564103,0.03387920673076923,-430.3240051269531,87.30204772949219,13.59083366394043,26.22665786743164,36.34299850463867,24.831514358520508,7.102873802185059,16.198795318603516,-1.6268950700759888,-0.989541232585907,6.500153064727783,4.962828636169434,0.6384101510047913,4.782502174377441,1.619892954826355,4.576183795928955,6.740089416503906,6.365394115447998,5.449259281158447,1.2993818521499634,clean_testset_wav
clean_testset_wav/p257_429.wav,0.6082676649093628,0.05137120932340622,3433.6580684098535,5481.805037067331,8373.270515267175,0.03508543058206107,-419.1555480957031,110.2237777709961,28.172239303588867,9.693009376525879,17.238698959350586,19.100711822509766,3.898383617401123,12.754621505737305,5.823584079742432,3.2033157348632812,7.944622039794922,1.6143959760665894,6.0703253746032715,6.134944438934326,3.9640135765075684,4.246354579925537,8.576248168945312,4.929690361022949,0.02651861123740673,-1.5896233320236206,clean_testset_wav
clean_testset_wav/p232_051.wav,0.6479536294937134,0.04430362582206726,4113.464051607439,5828.243528645033,10551.258992805755,0.030354232239208634,-452.5537414550781,88.09667205810547,23.68112564086914,24.92430877685547,25.439165115356445,19.49907684326172,7.906309604644775,20.586135864257812,4.285533428192139,-1.6900893449783325,0.7072811126708984,3.576338768005371,1.5559574365615845,3.5318753719329834,3.474189043045044,2.4167239665985107,6.411305904388428,7.079833984375,6.168001651763916,2.682976484298706,clean_testset_wav
clean_testset_wav/p232_050.wav,0.6312452554702759,0.04128918796777725,3604.6853609464497,5707.271216515214,9633.53144171779,0.030650881901840493,-447.81787109375,101.60112762451172,19.137590408325195,22.538494110107422,37.90969467163086,21.896543502807617,2.907965898513794,17.885374069213867,-6.157194137573242,0.9659597873687744,7.208193302154541,2.672501564025879,1.2128098011016846,5.970269203186035,2.175952434539795,6.907591819763184,5.544162273406982,5.2974066734313965,5.901752948760986,0.731011688709259,clean_testset_wav
clean_testset_wav/p257_428.wav,0.5346152186393738,0.038772642612457275,3522.010130790529,4894.497981047922,7749.280427631579,0.050858347039473686,-396.9966735839844,116.02162170410156,-0.40240049362182617,13.20952320098877,18.726539611816406,15.153432846069336,-5.66811990737915,10.220610618591309,-0.5001856088638306,-1.0451297760009766,3.8950040340423584,0.30765098333358765,6.069398880004883,5.867581367492676,0.6191353797912598,3.024315357208252,8.049614906311035,5.147178649902344,-0.9504911303520203,-2.0321388244628906,clean_testset_wav
clean_testset_wav/p232_044.wav,0.6184131503105164,0.05553798750042915,3612.3447912671427,5326.294482176342,8761.478365384615,0.03713566706730769,-424.31195068359375,99.09281921386719,18.198692321777344,21.02964210510254,26.995454788208008,21.236770629882812,3.999729633331299,18.246938705444336,6.425045967102051,-2.0485708713531494,0.5915224552154541,4.790207386016846,-0.1907421350479126,3.662280321121216,5.669498443603516,5.419012069702148,6.80587911605835,7.107603549957275,7.191346168518066,2.956267833709717,clean_testset_wav
clean_testset_wav/p257_366.wav,0.4894586205482483,0.051296621561050415,3347.1893231854633,4842.957953239598,7332.229034810127,0.043634728540348104,-383.2404479980469,121.00135803222656,14.840899467468262,15.77180004119873,19.15272331237793,13.029027938842773,-4.246549606323242,10.656972885131836,-8.835728645324707,-2.4389121532440186,5.465297222137451,4.838268280029297,6.134636402130127,0.8360525369644165,-1.9437047243118286,4.913708209991455,9.191511154174805,-1.1124435663223267,-6.05687952041626,0.5284753441810608,clean_testset_wav
clean_testset_wav/p257_400.wav,0.585689127445221,0.044753581285476685,3653.695713204103,5352.972287977109,8784.217877094972,0.05318173882681564,-412.3110046386719,113.34224700927734,18.706167221069336,8.08564281463623,8.524827003479004,13.46792221069336,6.870084285736084,11.422842979431152,5.168478012084961,3.572314739227295,2.51833438873291,-1.8380125761032104,4.789849281311035,3.674663543701172,-1.2767913341522217,1.4439384937286377,8.955105781555176,1.8411571979522705,-0.1581813097000122,0.14965522289276123,clean_testset_wav
clean_testset_wav/p232_078.wav,0.5812354683876038,0.04081539064645767,3191.8009792753483,4693.344203340254,7178.729363207547,0.03889666863207547,-414.3208923339844,99.04825592041016,5.201231002807617,28.470172882080078,36.71901321411133,24.503265380859375,5.396652698516846,11.639026641845703,-4.652233600616455,-2.4082252979278564,1.368866205215454,2.354617118835449,-3.998016834259033,-0.6316556930541992,3.8775439262390137,3.795055389404297,5.544784069061279,4.705468654632568,4.4549736976623535,0.8572366833686829,clean_testset_wav
clean_testset_wav/p257_414.wav,0.5772058367729187,0.03951634094119072,3788.752532967818,5300.152188466079,8690.328663793103,0.05644419001436782,-394.6100158691406,111.87945556640625,7.799992561340332,11.908955574035645,21.977216720581055,16.104694366455078,0.753997802734375,6.643027305603027,-2.4141054153442383,2.3756215572357178,5.243563175201416,1.0852822065353394,10.850850105285645,7.79316520690918,-0.9898460507392883,1.8639670610427856,7.06797981262207,5.467185020446777,-1.2657196521759033,-1.379865288734436,clean_testset_wav
clean_testset_wav/p257_372.wav,0.5860934853553772,0.04271331802010536,3409.076888603571,5491.717652386567,8844.370039682539,0.02498243220899471,-434.0531921386719,109.05433654785156,23.351423263549805,18.722034454345703,23.779502868652344,15.412095069885254,3.445300340652466,9.586494445800781,-1.5855207443237305,0.3093787729740143,4.861678600311279,4.944022178649902,5.503643989562988,3.3408432006835938,0.03570161014795303,3.738626480102539,5.992956161499023,0.5871666073799133,-4.533320903778076,-1.4320347309112549,clean_testset_wav
clean_testset_wav/p257_399.wav,0.5327444672584534,0.04291138797998428,3783.5244898932697,5128.338414803786,8023.49713740458,0.05609084267652672,-373.4136962890625,110.7157211303711,7.9678239822387695,15.586725234985352,19.812313079833984,16.778718948364258,-3.4946515560150146,8.499999046325684,-0.6681103110313416,-4.91183614730835,-0.7407076358795166,-0.08458831906318665,2.9111316204071045,2.910943031311035,3.0487570762634277,3.9248344898223877,4.226978302001953,7.8534440994262695,1.0614252090454102,-1.231012225151062,clean_testset_wav
clean_testset_wav/p232_093.wav,0.5382120609283447,0.05149541795253754,2538.6745179635404,4347.794644325742,5094.011662679426,0.022830068779904306,-399.6951904296875,142.23223876953125,17.390010833740234,9.043212890625,34.38928985595703,16.351125717163086,-7.490608215332031,11.348124504089355,-13.194439888000488,-5.461267471313477,3.3819591999053955,2.889514446258545,-1.1904752254486084,9.179397583007812,4.204333782196045,6.025645732879639,4.314136981964111,2.8236212730407715,3.527141571044922,-2.0200130939483643,clean_testset_wav
clean_testset_wav/p232_087.wav,0.5754250288009644,0.05533586069941521,2994.6791340236864,4953.421888982389,7659.904233870968,0.030648836525537633,-414.3054504394531,107.47767639160156,22.88372039794922,25.68717384338379,32.55340576171875,22.06670570373535,4.810234546661377,16.390823364257812,-6.593688488006592,-5.268683433532715,5.986802577972412,5.068069934844971,-3.611731767654419,4.130691051483154,7.225444316864014,3.641066789627075,5.005690574645996,4.396182537078857,3.6438992023468018,-1.96066415309906,clean_testset_wav
clean_testset_wav/p232_252.wav,0.508309006690979,0.05968256667256355,2864.8378449859547,4658.398849327862,6454.049059139785,0.024996849798387098,-393.40753173828125,128.2715301513672,17.693058013916016,11.704686164855957,28.370254516601562,17.68784523010254,-4.584410190582275,11.2057466506958,-9.415285110473633,-7.940068244934082,3.4471468925476074,5.242184638977051,-2.131845712661743,6.449497699737549,10.237751007080078,5.553818702697754,1.739535927772522,0.5631234645843506,2.1729071140289307,-3.2659378051757812,clean_testset_wav
clean_testset_wav/p257_158.wav,0.5656788349151611,0.04535554721951485,3965.4225129451156,5989.927226161424,10658.680555555555,0.039605034722222224,-432.5912170410156,88.55010223388672,35.201419830322266,29.939449310302734,14.044459342956543,9.658517837524414,9.42699909210205,14.699739456176758,2.1350245475769043,-1.0035170316696167,5.688932418823242,8.614831924438477,5.399932861328125,1.6907753944396973,1.7177318334579468,8.244513511657715,8.471209526062012,1.9087592363357544,0.3100426495075226,5.594128608703613,clean_testset_wav
clean_testset_wav/p232_246.wav,0.5735475420951843,0.04552614688873291,3176.443144128236,4800.859295968009,7086.852771966527,0.03379151412133891,-403.44561767578125,109.63483428955078,7.388827323913574,19.427722930908203,29.65484046936035,14.460373878479004,1.7202125787734985,13.598889350891113,-8.736371040344238,-6.072873115539551,3.4599874019622803,6.8321638107299805,-0.34691718220710754,1.9778077602386475,6.096560955047607,6.675525188446045,6.37104606628418,3.536898612976074,4.174354553222656,1.3361080884933472,clean_testset_wav
clean_testset_wav/p257_164.wav,0.47546371817588806,0.031998950988054276,3334.571320120572,4791.996226354301,6964.953271028037,0.0464810285241433,-422.15789794921875,115.47811126708984,10.640972137451172,7.647886276245117,18.400650024414062,16.736093521118164,-0.5730478763580322,6.920375347137451,-8.8621187210083,-3.7342336177825928,2.9920666217803955,5.315225601196289,6.29081916809082,2.252812147140503,-2.648452043533325,3.038714647293091,7.823391437530518,-1.1378179788589478,-8.47983169555664,-1.8425995111465454,clean_testset_wav
clean_testset_wav/p257_170.wav,0.5599086880683899,0.03260123357176781,3512.207433213822,5242.725251762904,8354.6875,0.042387820512820515,-443.849609375,102.24272155761719,6.70958948135376,18.049911499023438,26.525726318359375,16.66229248046875,0.04874424263834953,9.110222816467285,-3.759329319000244,-2.150282859802246,6.706114292144775,7.008200645446777,4.962265968322754,1.907691478729248,1.8493461608886719,6.841640472412109,7.819233417510986,2.1377320289611816,-5.033684730529785,2.3009159564971924,clean_testset_wav
clean_testset_wav/p232_291.wav,0.5193603038787842,0.03665100038051605,3343.785062900805,4507.487895981515,6831.540697674419,0.05626589752906977,-411.2354736328125,95.20112609863281,12.841324806213379,21.197429656982422,18.213960647583008,11.210095405578613,7.293722629547119,14.660953521728516,-10.36838436126709,-13.606480598449707,-0.5512579083442688,7.083070755004883,2.924137830734253,6.377513408660889,6.618919372558594,6.703699588775635,7.198632717132568,3.616251230239868,2.9001941680908203,1.1666507720947266,clean_testset_wav
clean_testset_wav/p232_285.wav,0.5028226375579834,0.06698080897331238,2889.198593149048,4606.048436344743,6342.1875,0.026610137195121952,-392.6542053222656,119.26493835449219,14.454150199890137,17.078720092773438,29.83291244506836,16.594573974609375,-1.5213485956192017,11.407644271850586,-9.663479804992676,-15.504318237304688,5.230253219604492,10.427136421203613,-4.6839494705200195,0.7525841593742371,6.519804000854492,7.394217014312744,6.98564338684082,5.4708380699157715,4.667184829711914,0.23309653997421265,clean_testset_wav
clean_testset_wav/p232_326.wav,0.5880017280578613,0.05142659321427345,3568.296832044585,5108.449936800661,7668.9012096774195,0.04241116431451613,-396.2528076171875,120.60906219482422,15.492918014526367,12.803206443786621,31.394685745239258,16.212913513183594,-1.0696260929107666,11.656645774841309,-7.796978950500488,-4.075337886810303,5.683591365814209,10.614460945129395,2.0071122646331787,5.489538669586182,6.328738689422607,11.064274787902832,4.779435634613037,3.4301564693450928,5.098670482635498,2.3999500274658203,clean_testset_wav
clean_testset_wav/p257_038.wav,0.4812523126602173,0.04446567967534065,3426.637236447474,4602.542994458791,6900.396986970684,0.058894353114820844,-355.4965515136719,120.41444396972656,1.8992005586624146,17.01189613342285,21.537696838378906,17.15679931640625,-7.574408054351807,8.890359878540039,-7.259861946105957,-4.120116233825684,-0.2999986410140991,1.3027764558792114,5.437201023101807,0.5641289949417114,-1.657016634941101,4.243162155151367,6.496808052062988,4.694387435913086,-4.125043869018555,-4.378767967224121,clean_testset_wav
clean_testset_wav/p232_332.wav,0.5595139861106873,0.048034921288490295,2936.1429916937514,4775.165253304636,7348.932549504951,0.030377378558168317,-417.9187927246094,116.03962707519531,18.849605560302734,19.26700210571289,19.966121673583984,7.615797519683838,1.2436388731002808,15.979059219360352,-4.812861442565918,-8.050053596496582,2.701491594314575,8.000955581665039,2.73348069190979,6.785788536071777,9.316024780273438,4.810296535491943,1.6784238815307617,4.302280426025391,6.115774631500244,1.4518336057662964,clean_testset_wav
clean_testset_wav/p257_010.wav,0.519120991230011,0.04616539925336838,3146.2381250721787,4917.0243562198275,7655.969730941704,0.035924800308295965,-399.6910095214844,116.52742767333984,11.541064262390137,9.402324676513672,19.44911003112793,14.52867317199707,-1.5559380054473877,11.24600601196289,0.026851311326026917,-7.922553539276123,-2.600090265274048,1.6799992322921753,5.038267135620117,4.686581611633301,-0.2591654062271118,-2.268059492111206,6.257882118225098,6.1099090576171875,-2.153097629547119,-2.9339070320129395,clean_testset_wav
clean_testset_wav/p257_004.wav,0.5264635682106018,0.03156827762722969,3778.4194106025393,4925.236744530932,8394.6801686217,0.05955312958211144,-398.17578125,104.01993560791016,8.08187484741211,16.82037925720215,17.980815887451172,15.513248443603516,-5.581923961639404,5.55824613571167,-2.4862358570098877,-6.086078643798828,-1.876219391822815,2.3565666675567627,2.2339954376220703,1.6971700191497803,2.5340576171875,1.9447089433670044,5.0909576416015625,4.690262317657471,0.3136986494064331,-0.5381062626838684,clean_testset_wav
clean_testset_wav/p232_124.wav,0.5978884100914001,0.0630386471748352,3651.026937107456,5246.147022116646,8757.08705357143,0.029771205357142855,-401.19439697265625,116.05845642089844,22.26038360595703,14.420353889465332,26.982877731323242,13.978124618530273,2.399529218673706,20.745420455932617,-7.759732723236084,-4.101471424102783,5.86328125,6.415016174316406,2.897634983062744,6.814198017120361,0.22631573677062988,4.4124932289123535,7.992150783538818,5.104665756225586,3.207523822784424,0.2574811577796936,clean_testset_wav
clean_testset_wav/p232_130.wav,0.568371593952179,0.042232446372509,2922.1719956320335,4763.0302702593435,7365.739493534483,0.02607884900323276,-431.705810546875,119.88875579833984,22.24336051940918,24.411283493041992,26.783859252929688,12.047080039978027,2.5114691257476807,17.93235969543457,-2.2647197246551514,-5.611233234405518,3.581245183944702,2.819390058517456,-4.013563632965088,4.1373772621154785,3.4011876583099365,3.798584461212158,4.030663013458252,5.167444705963135,3.7782557010650635,0.1870231032371521,clean_testset_wav
clean_testset_wav/p257_212.wav,0.46811643242836,0.031899262219667435,3529.2157870138417,5215.744038187739,8324.864411157025,0.03210348334194215,-434.3914794921875,101.16007232666016,8.062335968017578,15.214325904846191,22.876649856567383,17.321308135986328,-2.1090786457061768,8.27148723602295,-11.813714981079102,-2.1738250255584717,6.495748043060303,3.6284639835357666,4.417290687561035,3.395036220550537,-3.453974962234497,3.51920485496521,6.968382835388184,0.5360164642333984,-8.162185668945312,0.19756105542182922,clean_testset_wav
clean_testset_wav/p232_118.wav,0.5885252952575684,0.029547087848186493,2833.33835948023,4393.921818071023,5981.9834183673465,0.035478449192176874,-435.6524658203125,129.59031677246094,3.980837345123291,13.691912651062012,31.132274627685547,14.553688049316406,0.2452973872423172,15.542440414428711,-9.510677337646484,-6.911191463470459,2.554661989212036,7.193781852722168,1.2531319856643677,4.907595157623291,3.9032957553863525,3.3110873699188232,6.229959487915039,6.978896141052246,4.782949924468994,0.506071925163269,clean_testset_wav
clean_testset_wav/p257_206.wav,0.509381890296936,0.04354490712285042,3215.1532827771093,4846.383579374681,7028.897849462365,0.04161066308243728,-397.5035400390625,120.6728515625,9.090337753295898,8.267472267150879,13.567232131958008,12.167553901672363,0.452570378780365,14.954747200012207,-7.159599781036377,-0.8502207398414612,1.2036622762680054,4.094125270843506,11.674945831298828,1.9893168210983276,-6.0680131912231445,3.3523130416870117,9.153985023498535,0.38620761036872864,-6.151810646057129,-3.1292309761047363,clean_testset_wav
